
---------- Begin Simulation Statistics ----------
simSeconds                                   1.105021                       # Number of seconds simulated (Second)
simTicks                                 1105020699000                       # Number of ticks simulated (Tick)
finalTick                                1336736569750                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   2053.36                       # Real time elapsed on the host (Second)
hostTickRate                                538151484                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                  407477168                       # Number of bytes of host memory used (Byte)
simInsts                                    173902764                       # Number of instructions simulated (Count)
simOps                                      176948103                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    84692                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      86175                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu_cluster.clk_domain.clock               250                       # Clock period in ticks (Tick)
system.cpu_cluster.cpus.numCycles          4420082776                       # Number of cpu cycles simulated (Cycle)
system.cpu_cluster.cpus.cpi                 25.412994                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu_cluster.cpus.ipc                  0.039350                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu_cluster.cpus.numWorkItemsStarted            0                       # Number of work items this cpu started (Count)
system.cpu_cluster.cpus.numWorkItemsCompleted            0                       # Number of work items this cpu completed (Count)
system.cpu_cluster.cpus.instsAdded          177668108                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu_cluster.cpus.nonSpecInstsAdded       105040                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu_cluster.cpus.instsIssued         177676809                       # Number of instructions issued (Count)
system.cpu_cluster.cpus.squashedInstsIssued        60256                       # Number of squashed instructions issued (Count)
system.cpu_cluster.cpus.squashedInstsExamined       825045                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu_cluster.cpus.squashedOperandsExamined       524122                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu_cluster.cpus.squashedNonSpecRemoved         2777                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu_cluster.cpus.numIssuedDist::samples   4414181750                       # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::mean     0.040251                       # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::stdev     0.232904                       # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::underflows            0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::0   4266040138     96.64%     96.64% # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::1    123399306      2.80%     99.44% # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::2     20081146      0.45%     99.89% # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::3      4529443      0.10%    100.00% # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::4       131703      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::5           14      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::6            0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::7            0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::8            0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::overflows            0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::min_value            0                       # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::max_value            5                       # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::total   4414181750                       # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.statFuBusy::No_OpClass            0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::IntAlu      3252068     61.49%     61.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::IntMult          654      0.01%     61.50% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::IntDiv         9782      0.18%     61.69% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::FloatAdd            0      0.00%     61.69% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::FloatCmp            0      0.00%     61.69% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::FloatCvt            0      0.00%     61.69% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::FloatMult            0      0.00%     61.69% # attempts to use FU when none available (Count)
